BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
125040;2159;16;z;;Directors;d aI R E k t 3` z;;;;;;;
127200;1919;17;g;;Guild;g I l d;;;;;;;
129120;1199;17;I;;Guild;g I l d;;;;;;;
130320;1919;17;l;;Guild;g I l d;;;;;;;
132240;1199;17;d;;Guild;g I l d;;;;;;;
133440;719;18;V;;of;V v;;;;;;;
134160;1679;18;v;;of;V v;;;;;;;
135840;719;19;V;;America;V m E R V k V;;;;;;;
136560;2399;19;m;;America;V m E R V k V;;;;;;;
138960;2159;19;E;;America;V m E R V k V;;;;;;;
141120;959;19;R;;America;V m E R V k V;;;;;;;
142080;719;19;V;;America;V m E R V k V;;;;;;;
142800;2879;19;k;;America;V m E R V k V;;;;;;;
145680;719;19;V;;America;V m E R V k V;;;;;;;
146400;3119;20;R;;rules;R u: l z;;;;;;;
149520;2639;20;u:;;rules;R u: l z;;;;;;;
152160;3839;20;l;;rules;R u: l z;;;;;;;
156000;3119;20;z;;rules;R u: l z;;;;;;;
159120;6719;-1;<p:>;;;;;;;;;;
165840;22079;21;?;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
187920;7679;21;@U;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
195600;2159;21;n;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
197760;3359;21;V;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
201120;5039;21;h;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
206160;2159;21;V;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
208320;4799;21;n;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
213120;1919;21;d;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
215040;719;21;R;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
215760;959;21;V;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
216720;5759;21;d;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
222480;959;21;f;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
223440;2879;21;I;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
226320;719;21;f;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
227040;719;21;t;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
227760;5999;21;i:;;onehundredfifty;@U n V h V n d R V d f I f t i:;;;;;;;
233760;2879;22;z;;zero;z I R @U;;;;;;;
236640;1919;22;I;;zero;z I R @U;;;;;;;
238560;2879;22;R;;zero;z I R @U;;;;;;;
241440;3599;22;@U;;zero;z I R @U;;;;;;;
245040;21647;-1;<p:>;;;;;;;;;;
0;2639;-1;<p:>;;;;;;;;;;
2640;1439;0;D;;The;D V;;;;;;;
4080;959;0;V;;The;D V;;;;;;;
5040;3119;1;t;;Tetrarchs;t E t R Q R k s;;;;;;;
8160;1679;1;E;;Tetrarchs;t E t R Q R k s;;;;;;;
9840;2399;1;t;;Tetrarchs;t E t R Q R k s;;;;;;;
12240;959;1;R;;Tetrarchs;t E t R Q R k s;;;;;;;
13200;719;1;Q;;Tetrarchs;t E t R Q R k s;;;;;;;
13920;1439;1;R;;Tetrarchs;t E t R Q R k s;;;;;;;
15360;1439;1;k;;Tetrarchs;t E t R Q R k s;;;;;;;
16800;1679;1;s;;Tetrarchs;t E t R Q R k s;;;;;;;
18480;959;2;V;;of;V v;;;;;;;
19440;1199;2;v;;of;V v;;;;;;;
20640;1439;3;V;;A;V;;;;;;;
22080;4559;4;k;;Squadron;s k w Q d R V n;;;;;;;
26640;959;4;w;;Squadron;s k w Q d R V n;;;;;;;
27600;2879;4;Q;;Squadron;s k w Q d R V n;;;;;;;
30480;1439;4;d;;Squadron;s k w Q d R V n;;;;;;;
31920;1919;4;R;;Squadron;s k w Q d R V n;;;;;;;
33840;719;4;V;;Squadron;s k w Q d R V n;;;;;;;
34560;959;4;n;;Squadron;s k w Q d R V n;;;;;;;
35520;959;5;w;;were;w i: R;;;;;;;
36480;959;5;i:;;were;w i: R;;;;;;;
37440;1679;5;R;;were;w i: R;;;;;;;
39120;1679;6;t;;to;t u:;;;;;;;
40800;1919;6;u:;;to;t u:;;;;;;;
42720;1679;7;p;;play;p l eI;;;;;;;
44400;719;7;l;;play;p l eI;;;;;;;
45120;2159;7;eI;;play;p l eI;;;;;;;
47280;1439;8;{;;an;{ n;;;;;;;
48720;1199;8;n;;an;{ n;;;;;;;
49920;3119;9;I;;integral;I n t V g R V l;;;;;;;
53040;959;9;n;;integral;I n t V g R V l;;;;;;;
54000;1439;9;t;;integral;I n t V g R V l;;;;;;;
55440;719;9;V;;integral;I n t V g R V l;;;;;;;
56160;1679;9;g;;integral;I n t V g R V l;;;;;;;
57840;719;9;R;;integral;I n t V g R V l;;;;;;;
58560;719;9;V;;integral;I n t V g R V l;;;;;;;
59280;959;9;l;;integral;I n t V g R V l;;;;;;;
60240;1439;-1;<p:>;;;;;;;;;;
61680;2399;10;p;;part;p Q R t;;;;;;;
64080;1919;10;Q;;part;p Q R t;;;;;;;
66000;1919;10;R;;part;p Q R t;;;;;;;
67920;1439;10;t;;part;p Q R t;;;;;;;
69360;1919;11;I;;in;I n;;;;;;;
71280;959;11;n;;in;I n;;;;;;;
72240;719;12;D;;this;D I s;;;;;;;
72960;1439;12;I;;this;D I s;;;;;;;
74400;2639;12;s;;this;D I s;;;;;;;
77040;1199;13;R;;reconnaissance;R i: k Q n V s V n s;;;;;;;
78240;959;13;i:;;reconnaissance;R i: k Q n V s V n s;;;;;;;
79200;2879;13;k;;reconnaissance;R i: k Q n V s V n s;;;;;;;
82080;1919;13;Q;;reconnaissance;R i: k Q n V s V n s;;;;;;;
84000;719;13;n;;reconnaissance;R i: k Q n V s V n s;;;;;;;
84720;2159;13;V;;reconnaissance;R i: k Q n V s V n s;;;;;;;
86880;1919;13;s;;reconnaissance;R i: k Q n V s V n s;;;;;;;
88800;719;13;V;;reconnaissance;R i: k Q n V s V n s;;;;;;;
89520;1679;13;n;;reconnaissance;R i: k Q n V s V n s;;;;;;;
91200;2399;13;s;;reconnaissance;R i: k Q n V s V n s;;;;;;;
93600;1919;14;R;;role;R @U l;;;;;;;
95520;3119;14;@U;;role;R @U l;;;;;;;
98640;2399;14;l;;role;R @U l;;;;;;;
101040;1919;15;d;;due;d u:;;;;;;;
102960;2639;15;u;;due;d u:;;;;;;;
105600;1919;16;t;;to;t u:;;;;;;;
107520;959;16;I;;to;t u:;;;;;;;
108480;959;17;D;;their;D E R;;;;;;;
109440;1199;17;E;;their;D E R;;;;;;;
110640;1199;17;R;;their;D E R;;;;;;;
111840;3599;18;s;;speed;s p i: d;;;;;;;
115440;959;18;p;;speed;s p i: d;;;;;;;
116400;5999;18;i:;;speed;s p i: d;;;;;;;
122400;959;18;d;;speed;s p i: d;;;;;;;
123360;5519;-1;<p:>;;;;;;;;;;
128880;959;19;b;;but;b V t;;;;;;;
129840;1199;19;V;;but;b V t;;;;;;;
131040;959;19;t;;but;b V t;;;;;;;
132000;959;20;D;;the;D V;;;;;;;
132960;1799;20;V;;the;D V;;;;;;;
134760;1559;21;s;;squadron;s k w Q d R V n;;;;;;;
136320;1919;21;k;;squadron;s k w Q d R V n;;;;;;;
138240;959;21;w;;squadron;s k w Q d R V n;;;;;;;
139200;2399;21;Q;;squadron;s k w Q d R V n;;;;;;;
141600;1199;21;d;;squadron;s k w Q d R V n;;;;;;;
142800;1199;21;R;;squadron;s k w Q d R V n;;;;;;;
144000;959;21;V;;squadron;s k w Q d R V n;;;;;;;
144960;4079;21;n;;squadron;s k w Q d R V n;;;;;;;
149040;2159;22;s;;s;s;;;;;;;
151200;1439;23;s;;strength;s t R E N k T;;;;;;;
152640;1199;23;t;;strength;s t R E N k T;;;;;;;
153840;1439;23;R;;strength;s t R E N k T;;;;;;;
155280;719;23;E;;strength;s t R E N k T;;;;;;;
156000;959;23;N;;strength;s t R E N k T;;;;;;;
156960;719;23;k;;strength;s t R E N k T;;;;;;;
157680;1199;23;T;;strength;s t R E N k T;;;;;;;
158880;719;24;V;;of;V v;;;;;;;
159600;959;24;v;;of;V v;;;;;;;
160560;3359;25;t;;twenty;t w E n t i:;;;;;;;
163920;719;25;w;;twenty;t w E n t i:;;;;;;;
164640;1199;25;E;;twenty;t w E n t i:;;;;;;;
165840;719;25;n;;twenty;t w E n t i:;;;;;;;
166560;2399;25;i:;;twenty;t w E n t i:;;;;;;;
168960;3599;26;t;;tanks;t { N k s;;;;;;;
172560;2639;26;{;;tanks;t { N k s;;;;;;;
175200;2159;26;N;;tanks;t { N k s;;;;;;;
177360;959;26;k;;tanks;t { N k s;;;;;;;
178320;2279;26;s;;tanks;t { N k s;;;;;;;
180600;1079;27;w;;was;w Q z;;;;;;;
181680;719;27;Q;;was;w Q z;;;;;;;
182400;1439;27;z;;was;w Q z;;;;;;;
183840;1919;28;s;;severely;s V v I R l i:;;;;;;;
185760;719;28;V;;severely;s V v I R l i:;;;;;;;
186480;1679;28;v;;severely;s V v I R l i:;;;;;;;
188160;2399;28;I;;severely;s V v I R l i:;;;;;;;
190560;719;28;R;;severely;s V v I R l i:;;;;;;;
191280;2879;28;l;;severely;s V v I R l i:;;;;;;;
194160;1679;28;i:;;severely;s V v I R l i:;;;;;;;
195840;1439;29;d;;depleted;d I p l i: t I d;;;;;;;
197280;1439;29;I;;depleted;d I p l i: t I d;;;;;;;
198720;2879;29;p;;depleted;d I p l i: t I d;;;;;;;
201600;719;29;l;;depleted;d I p l i: t I d;;;;;;;
202320;1199;29;i:;;depleted;d I p l i: t I d;;;;;;;
203520;959;29;4;;depleted;d I p l i: t I d;;;;;;;
204480;1199;29;I;;depleted;d I p l i: t I d;;;;;;;
205680;1919;29;d;;depleted;d I p l i: t I d;;;;;;;
207600;719;30;b;;by;b aI;;;;;;;
208320;2399;30;aI;;by;b aI;;;;;;;
210720;719;31;D;;the;D V;;;;;;;
211440;959;31;V;;the;D V;;;;;;;
212400;3839;32;t;;time;t aI m;;;;;;;
216240;2399;32;aI;;time;t aI m;;;;;;;
218640;1439;32;m;;time;t aI m;;;;;;;
220080;1439;33;I;;it;I t;;;;;;;
221520;3119;34;l;;landed;l { n d V d;;;;;;;
224640;1679;34;{;;landed;l { n d V d;;;;;;;
226320;959;34;n;;landed;l { n d V d;;;;;;;
227280;959;34;d;;landed;l { n d V d;;;;;;;
228240;719;34;V;;landed;l { n d V d;;;;;;;
228960;1679;34;d;;landed;l { n d V d;;;;;;;
230640;1439;35;I;;in;I n;;;;;;;
232080;1199;35;n;;in;I n;;;;;;;
233280;1199;36;n;;Normandy;n O: R m V n d i:;;;;;;;
234480;1439;36;O:;;Normandy;n O: R m V n d i:;;;;;;;
235920;1199;36;R;;Normandy;n O: R m V n d i:;;;;;;;
237120;1679;36;m;;Normandy;n O: R m V n d i:;;;;;;;
238800;719;36;V;;Normandy;n O: R m V n d i:;;;;;;;
239520;1439;36;n;;Normandy;n O: R m V n d i:;;;;;;;
240960;719;36;d;;Normandy;n O: R m V n d i:;;;;;;;
241680;3599;36;i:;;Normandy;n O: R m V n d i:;;;;;;;
245280;21983;-1;<p:>;;;;;;;;;;
0;3599;-1;<p:>;;;;;;;;;;
3600;1679;0;h;;Howard;h aU 3` d;;;;;;;
5280;2879;0;aU;;Howard;h aU 3` d;;;;;;;
8160;2879;0;3`;;Howard;h aU 3` d;;;;;;;
11040;959;0;d;;Howard;h aU 3` d;;;;;;;
12000;719;1;w;;was;w Q z;;;;;;;
12720;1199;1;Q;;was;w Q z;;;;;;;
13920;1439;1;z;;was;w Q z;;;;;;;
15360;2639;2;Q;;also;O: l s @U;;;;;;;
18000;2159;2;l;;also;O: l s @U;;;;;;;
20160;1679;2;s;;also;O: l s @U;;;;;;;
21840;1679;2;@U;;also;O: l s @U;;;;;;;
23520;1199;-1;<p:>;;;;;;;;;;
24720;2159;3;k;;clutch;k l V tS;;;;;;;
26880;719;3;l;;clutch;k l V tS;;;;;;;
27600;1679;3;V;;clutch;k l V tS;;;;;;;
29280;3119;3;tS;;clutch;k l V tS;;;;;;;
32400;1199;4;I;;in;I n;;;;;;;
33600;959;4;n;;in;I n;;;;;;;
34560;719;5;D;;their;D E R;;;;;;;
35280;1199;5;E;;their;D E R;;;;;;;
36480;959;5;R;;their;D E R;;;;;;;
37440;1679;6;n;;next;n E k s t;;;;;;;
39120;2159;6;E;;next;n E k s t;;;;;;;
41280;2399;6;k;;next;n E k s t;;;;;;;
43680;2399;6;s;;next;n E k s t;;;;;;;
46080;1439;7;g;;game;g eI m;;;;;;;
47520;5519;7;eI;;game;g eI m;;;;;;;
53040;1919;7;m;;game;g eI m;;;;;;;
54960;5759;-1;<p:>;;;;;;;;;;
60720;959;8;h;;hitting;h I t I N;;;;;;;
61680;959;8;I;;hitting;h I t I N;;;;;;;
62640;959;8;4;;hitting;h I t I N;;;;;;;
63600;959;8;I;;hitting;h I t I N;;;;;;;
64560;1679;8;N;;hitting;h I t I N;;;;;;;
66240;1439;9;V;;a;V;;;;;;;
67680;3359;10;f;;free;f R i:;;;;;;;
71040;959;10;R;;free;f R i:;;;;;;;
72000;2159;10;i:;;free;f R i:;;;;;;;
74160;3359;11;T;;throw;T R @U;;;;;;;
77520;2879;11;R;;throw;T R @U;;;;;;;
80400;5039;11;@U;;throw;T R @U;;;;;;;
85440;3599;-1;<p:>;;;;;;;;;;
89040;719;12;w;;with;w I D;;;;;;;
89760;959;12;I;;with;w I D;;;;;;;
90720;1199;12;D;;with;w I D;;;;;;;
91920;959;13;V;;a;V;;;;;;;
92880;3119;14;l;;less;l E s;;;;;;;
96000;2879;14;E;;less;l E s;;;;;;;
98880;1919;14;s;;less;l E s;;;;;;;
100800;1679;15;D;;than;D { n;;;;;;;
102480;1439;15;I;;than;D { n;;;;;;;
103920;1679;15;n;;than;D { n;;;;;;;
105600;2399;16;w;;one;w V n;;;;;;;
108000;959;16;V;;one;w V n;;;;;;;
108960;1679;16;n;;one;w V n;;;;;;;
110640;2399;17;s;;second;s E k V n d;;;;;;;
113040;2159;17;E;;second;s E k V n d;;;;;;;
115200;1919;17;k;;second;s E k V n d;;;;;;;
117120;719;17;V;;second;s E k V n d;;;;;;;
117840;1559;17;n;;second;s E k V n d;;;;;;;
119400;1559;18;R;;remaining;R I m eI n I N;;;;;;;
120960;719;18;I;;remaining;R I m eI n I N;;;;;;;
121680;1919;18;m;;remaining;R I m eI n I N;;;;;;;
123600;2399;18;eI;;remaining;R I m eI n I N;;;;;;;
126000;959;18;n;;remaining;R I m eI n I N;;;;;;;
126960;1199;18;i:;;remaining;R I m eI n I N;;;;;;;
128160;2159;18;N;;remaining;R I m eI n I N;;;;;;;
130320;1679;19;t;;to;t u:;;;;;;;
132000;959;19;I;;to;t u:;;;;;;;
132960;1439;20;b;;beat;b i: t;;;;;;;
134400;3359;20;i:;;beat;b i: t;;;;;;;
137760;1199;20;t;;beat;b i: t;;;;;;;
138960;3119;21;p;;Pitt;p I t;;;;;;;
142080;3359;21;I;;Pitt;p I t;;;;;;;
145440;2879;21;t;;Pitt;p I t;;;;;;;
148320;1199;22;I;;in;I n;;;;;;;
149520;719;22;n;;in;I n;;;;;;;
150240;959;23;V;;a;V;;;;;;;
151200;2399;24;d;;dramatic;d R V m { t I k;;;;;;;
153600;959;24;R;;dramatic;d R V m { t I k;;;;;;;
154560;719;24;@;;dramatic;d R V m { t I k;;;;;;;
155280;1439;24;m;;dramatic;d R V m { t I k;;;;;;;
156720;2879;24;{;;dramatic;d R V m { t I k;;;;;;;
159600;959;24;4;;dramatic;d R V m { t I k;;;;;;;
160560;1679;24;I;;dramatic;d R V m { t I k;;;;;;;
162240;1679;24;k;;dramatic;d R V m { t I k;;;;;;;
163920;2399;25;f;;finish;f I n I S;;;;;;;
166320;1679;25;I;;finish;f I n I S;;;;;;;
168000;719;25;n;;finish;f I n I S;;;;;;;
168720;3119;25;I;;finish;f I n I S;;;;;;;
171840;5519;25;S;;finish;f I n I S;;;;;;;
177360;20207;-1;<p:>;;;;;;;;;;
0;3599;-1;<p:>;;;;;;;;;;
3600;2399;0;s;;Seeing;s i: I N;;;;;;;
6000;3119;0;i:;;Seeing;s i: I N;;;;;;;
9120;1919;0;N;;Seeing;s i: I N;;;;;;;
11040;959;1;D;;the;D V;;;;;;;
12000;959;1;V;;the;D V;;;;;;;
12960;2879;2;h\;;helicopters;h E l I k Q p t 3` z;;;;;;;
15840;719;2;E;;helicopters;h E l I k Q p t 3` z;;;;;;;
16560;1679;2;l;;helicopters;h E l I k Q p t 3` z;;;;;;;
18240;1199;2;I;;helicopters;h E l I k Q p t 3` z;;;;;;;
19440;2879;2;k;;helicopters;h E l I k Q p t 3` z;;;;;;;
22320;2159;2;Q;;helicopters;h E l I k Q p t 3` z;;;;;;;
24480;2159;2;t;;helicopters;h E l I k Q p t 3` z;;;;;;;
26640;2399;2;3`;;helicopters;h E l I k Q p t 3` z;;;;;;;
29040;1919;2;z;;helicopters;h E l I k Q p t 3` z;;;;;;;
30960;1919;3;Q;;on;Q n;;;;;;;
32880;959;3;n;;on;Q n;;;;;;;
33840;719;4;D;;the;D V;;;;;;;
34560;719;4;V;;the;D V;;;;;;;
35280;2639;5;m;;morning;m O: R n I N;;;;;;;
37920;1919;5;O:;;morning;m O: R n I N;;;;;;;
39840;1199;5;R;;morning;m O: R n I N;;;;;;;
41040;719;5;n;;morning;m O: R n I N;;;;;;;
41760;719;5;I;;morning;m O: R n I N;;;;;;;
42480;719;5;N;;morning;m O: R n I N;;;;;;;
43200;719;6;V;;of;V v;;;;;;;
43920;719;6;v;;of;V v;;;;;;;
44640;719;7;f;;five;f aI v;;;;;;;
45360;959;7;aI;;five;f aI v;;;;;;;
46320;719;7;v;;five;f aI v;;;;;;;
47040;2159;8;dZ;;January;dZ { n j u: E R i:;;;;;;;
49200;2639;8;{;;January;dZ { n j u: E R i:;;;;;;;
51840;959;8;n;;January;dZ { n j u: E R i:;;;;;;;
52800;959;8;j;;January;dZ { n j u: E R i:;;;;;;;
53760;1679;8;u:;;January;dZ { n j u: E R i:;;;;;;;
55440;1199;8;E;;January;dZ { n j u: E R i:;;;;;;;
56640;1439;8;R;;January;dZ { n j u: E R i:;;;;;;;
58080;2279;8;i:;;January;dZ { n j u: E R i:;;;;;;;
60360;2759;9;D;;they;D eI;;;;;;;
63120;4799;9;E;;they;D eI;;;;;;;
67920;13199;-1;<p:>;;;;;;;;;;
81120;2879;10;R;;realized;R i: V l aI z d;;;;;;;
84000;1679;10;i:;;realized;R i: V l aI z d;;;;;;;
85680;719;10;V;;realized;R i: V l aI z d;;;;;;;
86400;2159;10;l;;realized;R i: V l aI z d;;;;;;;
88560;3599;10;aI;;realized;R i: V l aI z d;;;;;;;
92160;2039;10;z;;realized;R i: V l aI z d;;;;;;;
94200;3239;11;D;;the;D V;;;;;;;
97440;1199;11;V;;the;D V;;;;;;;
98640;719;12;V;;Americans;V m E R I k V n z;;;;;;;
99360;1439;12;m;;Americans;V m E R I k V n z;;;;;;;
100800;2639;12;E;;Americans;V m E R I k V n z;;;;;;;
103440;1199;12;R;;Americans;V m E R I k V n z;;;;;;;
104640;719;12;I;;Americans;V m E R I k V n z;;;;;;;
105360;3359;12;k;;Americans;V m E R I k V n z;;;;;;;
108720;719;12;V;;Americans;V m E R I k V n z;;;;;;;
109440;2639;12;n;;Americans;V m E R I k V n z;;;;;;;
112080;1799;12;z;;Americans;V m E R I k V n z;;;;;;;
113880;1079;13;w;;would;w U d;;;;;;;
114960;959;13;U;;would;w U d;;;;;;;
115920;959;13;d;;would;w U d;;;;;;;
116880;959;14;n;;not;n Q t;;;;;;;
117840;4079;14;Q;;not;n Q t;;;;;;;
121920;2639;15;R;;remain;R I m eI n;;;;;;;
124560;1679;15;m;;remain;R I m eI n;;;;;;;
126240;3839;15;eI;;remain;R I m eI n;;;;;;;
130080;719;15;n;;remain;R I m eI n;;;;;;;
130800;1439;16;I;;in;I n;;;;;;;
132240;1439;16;n;;in;I n;;;;;;;
133680;719;17;D;;the;D V;;;;;;;
134400;959;17;V;;the;D V;;;;;;;
135360;3119;18;s;;city;s I t i:;;;;;;;
138480;1199;18;I;;city;s I t i:;;;;;;;
139680;959;18;4;;city;s I t i:;;;;;;;
140640;1919;18;i:;;city;s I t i:;;;;;;;
142560;1679;19;m;;much;m V tS;;;;;;;
144240;1919;19;V;;much;m V tS;;;;;;;
146160;3599;19;tS;;much;m V tS;;;;;;;
149760;959;20;l;;longer;l O: N g 3`;;;;;;;
150720;2879;20;O:;;longer;l O: N g 3`;;;;;;;
153600;1679;20;N;;longer;l O: N g 3`;;;;;;;
155280;959;20;g;;longer;l O: N g 3`;;;;;;;
156240;4079;20;3`;;longer;l O: N g 3`;;;;;;;
160320;21695;-1;<p:>;;;;;;;;;;
0;2639;-1;<p:>;;;;;;;;;;
2640;1439;0;d;;Despite;d I s p aI t;;;;;;;
4080;959;0;I;;Despite;d I s p aI t;;;;;;;
5040;2399;0;s;;Despite;d I s p aI t;;;;;;;
7440;959;0;p;;Despite;d I s p aI t;;;;;;;
8400;3119;0;aI;;Despite;d I s p aI t;;;;;;;
11520;2159;0;t;;Despite;d I s p aI t;;;;;;;
13680;1919;1;k;;Category;k { t V g O: R i:;;;;;;;
15600;1679;1;{;;Category;k { t V g O: R i:;;;;;;;
17280;959;1;4;;Category;k { t V g O: R i:;;;;;;;
18240;959;1;V;;Category;k { t V g O: R i:;;;;;;;
19200;2399;1;g;;Category;k { t V g O: R i:;;;;;;;
21600;1199;1;O:;;Category;k { t V g O: R i:;;;;;;;
22800;1679;1;R;;Category;k { t V g O: R i:;;;;;;;
24480;1919;1;i:;;Category;k { t V g O: R i:;;;;;;;
26400;3599;2;f;;four;f O: R;;;;;;;
30000;2399;2;O:;;four;f O: R;;;;;;;
32400;1199;2;R;;four;f O: R;;;;;;;
33600;2639;3;w;;winds;w I n d z;;;;;;;
36240;2639;3;I;;winds;w I n d z;;;;;;;
38880;719;3;n;;winds;w I n d z;;;;;;;
39600;719;3;d;;winds;w I n d z;;;;;;;
40320;959;3;z;;winds;w I n d z;;;;;;;
41280;1919;4;Q;;on;Q n;;;;;;;
43200;1199;4;n;;on;Q n;;;;;;;
44400;2399;5;s;;Spanish;s p { n I S;;;;;;;
46800;719;5;p;;Spanish;s p { n I S;;;;;;;
47520;3119;5;{;;Spanish;s p { n I S;;;;;;;
50640;1199;5;n;;Spanish;s p { n I S;;;;;;;
51840;1199;5;I;;Spanish;s p { n I S;;;;;;;
53040;3239;5;S;;Spanish;s p { n I S;;;;;;;
56280;1319;6;w;;Wells;w E l z;;;;;;;
57600;3359;6;E;;Wells;w E l z;;;;;;;
60960;3119;6;l;;Wells;w E l z;;;;;;;
64080;2639;6;z;;Wells;w E l z;;;;;;;
66720;5039;-1;<p:>;;;;;;;;;;
71760;2399;7;@U;;only;@U n l i:;;;;;;;
74160;1919;7;l;;only;@U n l i:;;;;;;;
76080;1919;7;i:;;only;@U n l i:;;;;;;;
78000;2399;8;f;;five;f aI v;;;;;;;
80400;3359;8;aI;;five;f aI v;;;;;;;
83760;959;8;v;;five;f aI v;;;;;;;
84720;2159;9;h;;houses;h aU s I z;;;;;;;
86880;2639;9;aU;;houses;h aU s I z;;;;;;;
89520;2399;9;s;;houses;h aU s I z;;;;;;;
91920;1199;9;I;;houses;h aU s I z;;;;;;;
93120;2519;9;z;;houses;h aU s I z;;;;;;;
95640;1079;10;w;;were;w i: R;;;;;;;
96720;959;10;i:;;were;w i: R;;;;;;;
97680;719;10;R;;were;w i: R;;;;;;;
98400;959;11;d;;destroyed;d I s t R OI d;;;;;;;
99360;959;11;I;;destroyed;d I s t R OI d;;;;;;;
100320;2879;11;s;;destroyed;d I s t R OI d;;;;;;;
103200;1439;11;t;;destroyed;d I s t R OI d;;;;;;;
104640;1199;11;R;;destroyed;d I s t R OI d;;;;;;;
105840;5039;11;OI;;destroyed;d I s t R OI d;;;;;;;
110880;1439;11;d;;destroyed;d I s t R OI d;;;;;;;
112320;5999;-1;<p:>;;;;;;;;;;
118320;1439;12;O:;;although;O: l D @U;;;;;;;
119760;959;12;l;;although;O: l D @U;;;;;;;
120720;719;12;D;;although;O: l D @U;;;;;;;
121440;1679;12;@U;;although;O: l D @U;;;;;;;
123120;2399;13;m;;most;m @U s t;;;;;;;
125520;2399;13;@U;;most;m @U s t;;;;;;;
127920;1919;13;s;;most;m @U s t;;;;;;;
129840;959;13;t;;most;m @U s t;;;;;;;
130800;959;14;V;;of;V v;;;;;;;
131760;1199;14;v;;of;V v;;;;;;;
132960;959;15;D;;the;D V;;;;;;;
133920;719;15;V;;the;D V;;;;;;;
134640;1919;16;R;;remaining;R I m eI n I N;;;;;;;
136560;719;16;I;;remaining;R I m eI n I N;;;;;;;
137280;2159;16;m;;remaining;R I m eI n I N;;;;;;;
139440;2399;16;eI;;remaining;R I m eI n I N;;;;;;;
141840;1199;16;n;;remaining;R I m eI n I N;;;;;;;
143040;719;16;I;;remaining;R I m eI n I N;;;;;;;
143760;2159;16;N;;remaining;R I m eI n I N;;;;;;;
145920;2159;17;d;;dwellings;d w E l I N z;;;;;;;
148080;1679;17;w;;dwellings;d w E l I N z;;;;;;;
149760;2159;17;E;;dwellings;d w E l I N z;;;;;;;
